passing_yards,passing_epa,passing_cpoe,pacr,roof,surface,temp,wind,is_home,def_tackles_solo_y,def_tackles_with_assist_y,def_tackle_assists_y,def_tackles_for_loss_y,def_tackles_for_loss_yards_y,def_fumbles_forced_y,def_sacks_y,def_sack_yards_y,def_qb_hits_y,def_interceptions_y,def_interception_yards_y,def_pass_defended_y,def_tds_y,def_fumbles_y,def_safeties_y,comp_percent,avg_time_to_throw,aggressiveness,passer_rating,expected_completion_percentage,completion_percentage_above_expectation,cumulative_avg,def_recent_avg_allowed,def_5game_avg_allowed,def_trend,def_consistency
265,1.597718604147161,-9.621611318072755,0.6294536817102138,closed,grass,,,0,36,0,22,4,19,1,2.0,16.0,4,1,0,8,0,1,0,0.5384615384615384,2.932487179487179,12.82051282051282,64.58333333333334,58.661025641025645,-4.814871794871799,267.0,284.6666666666667,267.0,17.666666666666686,49.81298358192705
202,-12.648555137915537,-1.743929317364326,0.6158536585365854,dome,sportturf,,,0,44,1,27,2,4,2,0.0,0.0,5,2,0,7,0,0,0,0.65,2.9281538461538466,7.5,73.125,68.75399999999999,-3.7539999999999902,176.8,147.33333333333334,176.8,-29.46666666666667,99.43440048594853
190,-2.2798502849765976,-6.815527845174074,0.9134615384615384,outdoors,grass,61.0,14.0,1,34,1,45,5,16,0,2.0,8.0,3,0,0,5,0,0,0,0.5757575757575758,2.543624999999999,3.0303030303030303,94.2550505050505,63.96545454545456,-6.389696969696978,171.25,158.33333333333334,171.25,-12.916666666666657,39.23752455664518
235,9.599199736872942,8.184740769452063,1.053811659192825,outdoors,grass,64.0,8.0,1,33,4,30,6,15,1,0.0,0.0,3,0,0,3,0,0,0,0.7,2.732366666666667,20.0,115.27777777777776,64.306,5.694000000000003,185.0,195.66666666666666,185.0,10.666666666666657,49.18841326979353
219,6.496397113490076,4.669453985989094,0.8141263940520446,outdoors,grass,64.0,14.0,0,29,2,36,5,15,0,1.0,6.0,5,0,0,3,0,0,0,0.6444444444444445,2.6297906976744185,22.22222222222222,90.87962962962962,59.32999999999999,5.114444444444452,221.5,220.33333333333334,221.5,-1.1666666666666572,73.71340900180012
181,0.9594451738590664,0.7012727168890146,0.7903930131004366,outdoors,grass,64.0,15.0,0,28,2,24,4,18,1,2.0,14.0,3,0,0,2,0,0,0,0.6538461538461539,2.890615384615385,7.6923076923076925,98.3974358974359,73.01807692307693,-7.633461538461546,193.0,179.0,151.6,-14.0,121.67292221361333
174,0.5693263779394329,2.7602197035499243,3.0,dome,grass,,,1,34,2,34,8,32,0,2.0,16.0,7,1,1,4,0,0,0,0.7391304347826086,2.7693478260869564,13.043478260869565,91.57608695652172,75.9991304347826,-2.08608695652174,231.0,227.0,231.0,-4.0,43.726422218150894
261,17.745348571297626,7.128864263786989,1.380952380952381,outdoors,grass,68.0,15.0,0,37,2,16,5,17,0,0.0,0.0,2,0,0,4,0,0,0,0.7352941176470589,3.0088823529411757,8.823529411764707,124.75490196078432,72.07382352941178,1.4555882352941012,176.33333333333334,210.33333333333334,176.0,34.0,87.5928079239386
203,6.713151381118223,14.184024267726477,1.8623853211009176,outdoors,grass,85.0,13.0,0,37,0,26,3,10,1,1.0,4.0,4,0,0,0,0,0,0,0.7931034482758621,2.598551724137931,17.24137931034483,118.82183908045978,69.37999999999998,9.930344827586223,166.5,140.0,136.2,-26.5,63.64510978857684
320,6.258094309852431,4.625235918240669,0.8184143222506394,closed,fieldturf,,,0,47,2,16,6,20,0,2.0,8.0,12,1,9,3,0,0,0,0.6136363636363636,3.28840909090909,13.636363636363637,89.20454545454545,56.59340909090909,4.770227272727283,195.66666666666666,274.0,212.0,78.33333333333334,121.76822245561443
72,-5.103429209696493,-9.353375591729815,0.5454545454545454,outdoors,grass,64.0,15.0,1,45,2,40,7,27,2,4.0,23.0,11,1,0,4,0,0,0,0.5789473684210527,2.715578947368421,26.31578947368421,44.18859649122807,64.8536842105263,-6.958947368421029,210.83333333333334,225.33333333333334,215.4,14.5,100.63200286191268
257,15.57258388680734,7.661985499518258,1.6688311688311688,outdoors,grass,85.0,13.0,1,33,0,34,2,14,1,3.0,14.0,3,0,0,1,0,0,0,0.7333333333333333,2.625166666666667,6.666666666666667,132.22222222222223,74.17133333333334,-0.8380000000000081,190.83333333333334,241.0,191.4,50.16666666666666,100.26115897993598
256,12.067489617715156,7.469806982123333,1.0711297071129706,outdoors,grass,82.0,10.0,1,34,1,23,4,14,0,1.0,8.0,1,0,0,2,0,0,0,0.7391304347826086,2.682478260869565,4.3478260869565215,139.03985507246375,75.31173913043479,-1.398695652173927,215.8,240.66666666666666,215.8,24.866666666666646,99.22046159941003
180,-7.167852376616793,-7.8905483851066,0.627177700348432,closed,fieldturf,,,0,32,1,31,3,27,1,4.0,23.0,6,2,6,9,0,0,0,0.5769230769230769,2.8255769230769228,23.076923076923077,72.59615384615384,58.90153846153846,-1.209230769230771,150.5,145.0,150.5,-5.5,20.24022397768035
295,10.52449972709388,7.398529102404912,0.817174515235457,outdoors,grass,76.0,8.0,0,24,3,29,7,22,0,1.0,9.0,4,0,0,3,0,2,0,0.5925925925925926,2.80874074074074,3.7037037037037033,121.6820987654321,55.029629629629625,4.229629629629628,217.0,277.0,229.6,60.0,98.10351675653631
212,2.8482230268754942,3.748948772748311,1.03921568627451,closed,fieldturf,,,1,36,1,29,3,12,0,1.0,7.0,6,1,9,4,0,0,0,0.7333333333333333,2.9054000000000006,13.333333333333334,100.9722222222222,71.48266666666666,1.850666666666669,266.6,263.6666666666667,266.6,-2.933333333333337,43.148580509676094
68,-7.255764254368842,11.392816786582651,0.7906976744186046,outdoors,grass,64.0,15.0,1,45,2,40,7,27,2,4.0,23.0,11,1,0,4,0,0,0,0.6666666666666666,2.855428571428571,13.333333333333334,76.52777777777779,61.25066666666665,5.416000000000004,210.83333333333334,225.33333333333334,215.4,14.5,100.63200286191268
205,-0.0333886147494779,2.047500836438146,0.9579439252336448,outdoors,grass,85.0,4.0,1,36,2,24,4,15,0,2.0,9.0,4,3,23,5,0,0,0,0.65625,2.72496875,21.875,54.817708333333336,63.134375000000006,2.4906249999999943,156.83333333333334,116.66666666666667,136.6,-40.16666666666667,84.04939024169063
259,7.356112143495093,6.610824282352741,1.0528455284552845,outdoors,grass,64.0,14.0,1,42,0,28,4,10,0,1.0,3.0,4,1,25,6,0,0,0,0.7307692307692307,2.901346153846154,19.230769230769234,101.28205128205128,67.82000000000001,5.256923076923059,224.5,204.33333333333334,211.4,-20.166666666666657,115.75966482328808
264,12.641889955414864,8.790127697743868,1.2,outdoors,grass,85.0,4.0,0,47,1,25,1,1,2,1.0,1.0,7,0,0,2,0,0,0,0.7631578947368421,2.998210526315789,7.894736842105263,112.17105263157896,71.77250000000001,4.5432894736842115,227.8,212.33333333333334,227.8,-15.466666666666669,27.698375403622506
283,2.1615822567789524,9.212653245776892,0.8955696202531646,outdoors,fieldturf,53.0,3.0,0,31,1,37,7,27,1,3.0,17.0,3,1,68,4,0,0,0,0.7272727272727273,3.4239696969696967,15.151515151515152,95.89646464646464,69.75818181818182,2.969090909090909,249.2,217.33333333333334,249.2,-31.866666666666646,63.4759797088631
45,-20.7214580506014,-14.768174476921558,0.4787234042553192,outdoors,grass,59.0,6.0,1,42,1,31,7,30,0,9.0,55.0,15,0,0,4,0,0,0,0.5294117647058824,2.4917647058823533,23.52941176470588,58.700980392156865,63.29764705882353,-10.35647058823529,226.6,235.0,226.6,8.400000000000006,99.60823259148813
258,-0.3868465225514554,-2.139047710668473,0.80625,outdoors,grass,76.0,8.0,1,40,0,34,7,31,0,7.0,44.0,17,0,0,2,0,0,0,0.6428571428571429,3.0972380952380947,9.523809523809524,97.12301587301587,70.0988095238095,-5.813095238095215,214.83333333333334,265.6666666666667,202.4,50.83333333333334,130.08574095572504
347,-4.42705243935853,7.158802489976625,0.917989417989418,outdoors,grass,82.0,10.0,0,46,0,30,5,34,1,6.0,51.0,10,2,19,5,0,0,0,0.6923076923076923,2.686025641025641,15.384615384615383,75.48076923076924,66.28179487179486,2.948974358974368,234.6,222.66666666666666,234.6,-11.933333333333337,84.34630993706838
199,2.201376390146385,13.688871406373524,1.292207792207792,outdoors,grass,68.0,15.0,1,41,0,26,2,14,2,1.0,5.0,5,1,21,1,0,1,0,0.68,2.9533199999999997,4.0,114.83333333333334,64.61560000000001,3.384399999999985,304.0,306.0,304.0,2.0,107.22173287165248
227,3.9048227529301185,6.551737166368044,1.0271493212669682,dome,sportturf,,,1,29,2,40,4,7,1,2.0,4.0,4,0,0,5,0,0,0,0.7692307692307693,2.6285000000000003,15.384615384615383,102.56410256410255,63.16423076923077,13.758846153846164,212.83333333333334,153.66666666666666,183.0,-59.166666666666686,101.21017735386101
174,5.107167024033728,3.521407567537748,1.1372549019607845,outdoors,grass,59.0,6.0,0,32,2,32,3,9,2,1.0,6.0,3,0,0,2,0,0,1,0.6333333333333333,2.6161000000000003,13.333333333333334,90.13888888888889,58.84166666666667,4.49166666666666,178.5,215.66666666666666,165.4,37.16666666666666,83.5601579701714
261,17.406637246674592,10.796038433909416,0.9190140845070424,dome,sportturf,,,0,39,1,19,7,16,1,1.0,1.0,4,0,0,2,0,0,0,0.6923076923076923,3.0614230769230772,23.076923076923077,140.06410256410254,54.258076923076935,14.972692307692292,181.0,142.0,184.6,-39.0,99.6107423925753
211,6.435357536926994,11.14691657324632,0.9952830188679244,outdoors,grass,59.0,12.0,1,32,2,40,3,6,1,3.0,6.0,3,1,32,3,0,0,0,0.7307692307692307,2.5015384615384617,3.8461538461538463,119.23076923076924,67.7230769230769,5.353846153846163,177.2,136.33333333333334,177.2,-40.866666666666646,115.51709830150686
250,-0.4192698308516087,-6.361269758593652,1.0775862068965518,closed,fieldturf,,,1,39,3,27,9,31,0,2.0,17.0,4,0,0,5,0,0,0,0.625,2.571031249999999,12.5,97.13541666666666,64.99624999999999,-2.496249999999989,139.5,181.66666666666666,125.6,42.16666666666666,95.79822545329323
252,3.275814118387534,-8.219391313092462,1.024390243902439,outdoors,grass,59.0,12.0,0,30,1,39,4,16,0,3.0,16.0,5,0,0,5,0,0,0,0.5862068965517241,2.65351724137931,17.24137931034483,98.63505747126436,67.12379310344826,-8.503103448275859,212.0,174.33333333333334,220.8,-37.66666666666666,114.54562409799861
222,-14.68072225380456,5.549942921189701,0.8774703557312253,dome,grass,,,0,35,1,25,7,49,1,5.0,47.0,8,1,0,2,0,0,0,0.6842105263157895,2.940837837837838,7.894736842105263,81.25,64.19368421052631,4.227368421052631,194.83333333333334,144.33333333333334,176.4,-50.5,94.60073995482277
195,7.53858233615756,4.429148316383362,0.851528384279476,outdoors,fieldturf,53.0,3.0,1,39,0,36,1,1,0,2.0,1.0,3,0,0,4,0,0,0,0.68,2.50612,28.000000000000004,104.58333333333334,64.0376,3.9624000000000024,220.4,242.33333333333334,220.4,21.933333333333337,44.53425647745789
221,-13.877616212263888,-10.223544111438828,0.7038216560509554,outdoors,grass,64.0,8.0,0,36,0,46,6,32,0,6.0,38.0,17,0,0,8,0,0,0,0.5576923076923077,2.6078269230769227,15.384615384615383,66.26602564102564,67.23942307692306,-11.470192307692288,282.75,304.3333333333333,282.75,21.583333333333314,55.02347983664187
249,13.311911904311271,4.880153861912814,0.8058252427184466,outdoors,fieldturf,60.0,5.0,0,33,0,28,2,11,0,0.0,0.0,2,2,0,6,0,0,0,0.6764705882352942,2.9055,2.941176470588235,103.6764705882353,70.1191176470588,-2.4720588235293803,229.42857142857142,281.0,209.0,51.571428571428584,114.33066080452785
342,15.144058558264485,1.6087773773405287,1.0148367952522257,outdoors,fieldturf,60.0,5.0,1,44,0,26,3,14,0,2.0,14.0,6,0,0,6,0,0,0,0.6595744680851063,2.44431914893617,10.638297872340424,108.64361702127658,67.85404255319149,-1.8965957446808517,270.4,279.6666666666667,270.4,9.266666666666708,55.075402858263324
182,8.782921106321737,4.221847292148706,0.5013774104683195,outdoors,grass,59.0,9.0,0,35,2,18,1,1,0,0.0,0.0,4,0,0,4,0,0,0,0.6363636363636364,2.732696969696969,30.303030303030305,117.67676767676768,58.21969696969697,5.416666666666664,228.14285714285714,307.3333333333333,240.4,79.19047619047618,102.5441368387291
60,-2.7145870813401416,1.739163909639631,0.5607476635514018,outdoors,fieldturf,71.0,13.0,0,43,1,31,6,29,0,2.0,21.0,7,0,0,7,0,0,0,0.5714285714285714,,,,,,163.125,157.0,176.2,-6.125,71.46817473533237
126,-4.2649520011409265,-8.843950182199478,0.45,outdoors,fieldturf,71.0,13.0,1,32,0,28,3,22,0,6.0,33.0,11,2,0,9,0,0,0,0.45454545454545453,3.1707727272727273,31.818181818181817,25.946969696969695,54.334545454545456,-8.880000000000003,180.625,214.33333333333334,203.6,33.70833333333334,57.14280357140347
67,-9.709725162945688,-7.966534495353699,1.34,outdoors,grass,57.0,9.0,0,17,0,18,1,5,0,1.0,5.0,2,0,0,1,0,1,0,0.625,2.4730625,12.5,71.61458333333334,67.1425,-4.642499999999998,158.625,163.66666666666666,138.0,5.041666666666657,76.86351540230254
63,-14.07168677879963,-16.787625551223755,0.5206611570247934,closed,matrixturf,,,0,39,0,28,7,19,1,4.0,14.0,6,1,68,5,1,0,0,0.4,,,,,,254.57142857142858,181.66666666666666,236.0,-72.90476190476193,109.03210536351207
313,-2.276972435588654,-0.5390525609254837,0.7434679334916865,dome,sportturf,,,1,40,2,20,6,23,0,2.0,15.0,8,2,42,3,1,0,0,0.6190476190476191,2.9614285714285713,21.428571428571427,64.88095238095238,60.56904761904759,1.3357142857143174,216.16666666666666,242.0,221.8,25.833333333333343,43.35550714730483
264,7.193154708318104,0.4078780611356099,1.2452830188679245,closed,matrixturf,,,1,30,3,37,3,5,0,1.0,7.0,5,0,0,7,0,0,1,0.7,2.7616,20.0,130.41666666666666,66.59866666666666,3.4013333333333406,217.71428571428572,154.0,212.8,-63.71428571428572,109.62070972220533
241,-8.635040956975383,-1.297557353973389,1.535031847133758,dome,fieldturf,,,1,35,3,39,7,33,1,4.0,26.0,9,1,13,2,0,0,0,0.6896551724137931,2.4991379310344826,13.79310344827586,91.30747126436782,68.43413793103448,0.5313793103448319,253.33333333333334,272.6666666666667,244.4,19.333333333333343,95.64413207301324
279,1.0358332606710152,4.730957395890179,0.8942307692307693,closed,grass,,,1,37,2,44,9,45,1,6.0,43.0,12,0,0,4,0,0,0,0.6944444444444444,2.906777777777778,8.333333333333332,110.7638888888889,63.865277777777784,5.579166666666659,221.0,226.66666666666666,221.0,5.666666666666657,63.84747449977955
286,19.33917764713534,6.071546761428609,1.3816425120772946,outdoors,grass,57.0,9.0,1,42,4,42,6,12,1,1.0,4.0,3,0,0,2,0,0,0,0.7428571428571429,2.268171428571428,8.571428571428571,126.60714285714285,74.19085714285713,0.0948571428571654,198.71428571428572,147.66666666666666,172.4,-51.047619047619065,91.50573752503173
12,1.7749354206607677,45.85464596748352,1.0,outdoors,grass,60.0,18.0,0,41,1,35,6,27,0,4.0,22.0,4,0,0,0,0,0,0,1.0,,,,,,191.57142857142858,135.33333333333334,173.4,-56.23809523809524,93.21373289381773
228,-25.048290733687832,-9.447585046291351,0.4769874476987448,dome,fieldturf,,,0,37,0,26,4,20,2,4.0,18.0,8,1,0,12,0,0,0,0.56,3.150499999999999,20.0,66.08333333333334,64.1392,-8.139199999999995,200.28571428571428,230.66666666666666,237.4,30.38095238095238,41.54876652802101
213,-5.613761459817213,-2.2683278790542056,0.7859778597785978,outdoors,fieldturf,56.0,5.0,1,40,5,27,7,20,2,2.0,15.0,5,2,28,5,0,0,0,0.5483870967741935,2.7281290322580647,16.129032258064516,73.72311827956989,54.406774193548394,0.4319354838709586,193.8,169.66666666666666,193.8,-24.133333333333354,53.49485956613028
288,14.861354353612416,5.181318800896406,0.8622754491017964,dome,matrixturf,,,0,32,0,26,3,11,0,1.0,7.0,5,0,0,4,0,0,0,0.6764705882352942,2.8838181818181816,17.647058823529413,113.3578431372549,59.18617647058824,8.460882352941184,163.71428571428572,182.33333333333334,141.6,18.61904761904762,87.93065449546023
100,-23.489218928981693,-12.486346607858485,0.6329113924050633,outdoors,grass,65.0,17.0,0,35,2,24,11,48,2,4.0,33.0,6,3,59,6,1,0,0,0.5217391304347826,2.4984347826086957,4.3478260869565215,24.094202898550723,65.11739130434783,-12.943478260869576,180.0,190.33333333333334,184.4,10.333333333333343,56.163155182023026
179,6.063561517960258,-3.0207430677754536,0.9421052631578948,closed,grass,,,0,31,2,22,5,16,1,1.0,11.0,2,0,0,3,0,0,0,0.6551724137931034,2.908931034482759,13.79310344827586,93.89367816091956,66.43172413793104,-0.914482758620693,257.5,239.66666666666666,266.2,-17.833333333333343,43.76299806914512
420,5.819126800481275,2.804653180970086,0.9312638580931264,dome,matrixturf,,,1,43,0,30,4,31,0,3.0,29.0,15,2,3,6,0,0,0,0.6727272727272727,3.132236363636363,12.727272727272728,92.99242424242424,60.888909090909095,6.383818181818171,213.42857142857142,307.6666666666667,269.6,94.23809523809527,74.13703527927187
326,18.90667418378871,17.924261611440908,1.147887323943662,dome,sportturf,,,0,35,1,27,8,28,0,3.0,10.0,4,0,0,1,0,0,0,0.8260869565217391,3.387565217391304,17.391304347826086,158.33333333333331,57.5791304347826,25.02956521739131,175.0,176.66666666666666,175.0,1.6666666666666572,35.0
46,-9.234413881145883,-15.384784069928257,0.5287356321839081,outdoors,fieldturf,71.0,13.0,1,32,0,28,3,22,0,6.0,33.0,11,2,0,9,0,0,0,0.5,,,,,,180.625,214.33333333333334,203.6,33.70833333333334,57.14280357140347
296,-13.934148005980758,-12.520551681518556,0.5670498084291188,outdoors,grass,59.0,9.0,1,42,0,18,5,32,1,7.0,32.0,11,0,0,10,0,0,0,0.4791666666666667,2.8699375000000007,14.583333333333334,74.65277777777779,60.583749999999995,-12.667083333333323,190.42857142857142,160.66666666666666,194.0,-29.76190476190476,120.73938876770912
152,1.968226376034634,1.154978449145953,1.1515151515151516,outdoors,grass,74.0,5.0,1,37,2,36,7,16,0,1.0,2.0,4,1,16,2,0,0,0,0.6538461538461539,2.7178076923076926,7.6923076923076925,64.90384615384616,69.75846153846153,-4.373846153846145,156.4,152.33333333333334,156.4,-4.066666666666663,21.938550544646287
8,-0.7535614247899503,19.071123003959656,8.0,outdoors,grass,57.0,9.0,0,17,0,18,1,5,0,1.0,5.0,2,0,0,1,0,1,0,1.0,,,,,,158.625,163.66666666666666,138.0,5.041666666666657,76.86351540230254
138,0.1084312759271246,-3.1979637841383615,1.0952380952380951,outdoors,fieldturf,71.0,13.0,0,43,1,31,6,29,0,2.0,21.0,7,0,0,7,0,0,0,0.6,3.1313599999999995,20.0,88.41666666666667,64.19720000000001,-4.197200000000009,163.125,157.0,176.2,-6.125,71.46817473533237
229,-13.52440370475038,-14.157423377037048,0.5400943396226415,outdoors,fieldturf,56.0,5.0,0,41,4,20,10,45,0,3.0,31.0,7,1,23,12,0,0,0,0.46938775510204084,2.9230816326530618,22.448979591836736,58.97108843537416,55.85244897959184,-8.91367346938776,221.0,279.0,213.4,58.0,132.45301053581227
233,-12.238946060688937,0.3953042530244396,0.6036269430051814,outdoors,grass,49.0,8.0,0,34,1,17,7,36,1,4.0,24.0,7,3,48,9,0,0,0,0.625,2.83871875,12.5,66.27604166666666,61.28499999999999,1.2150000000000103,182.83333333333334,123.0,190.8,-59.83333333333334,114.48231304441747
279,-1.4068489084650624,-10.86830369063786,0.7099236641221374,outdoors,grass,72.0,3.0,1,41,2,26,5,19,0,2.0,14.0,5,0,0,8,0,0,0,0.54,2.670755102040816,18.0,83.66666666666667,62.9246,-8.924599999999998,254.83333333333334,237.0,259.2,-17.833333333333343,64.21993459977985
222,9.747935889102669,24.75561434807985,1.2,outdoors,grass,60.0,18.0,0,41,1,35,6,27,0,4.0,22.0,4,0,0,0,0,0,0,0.9130434782608695,2.598956521739131,17.391304347826086,135.86956521739128,66.91869565217392,24.38565217391303,191.57142857142858,135.33333333333334,173.4,-56.23809523809524,93.21373289381773
156,-5.883244332449976,-9.57804989247095,0.8,closed,matrixturf,,,0,39,0,28,7,19,1,4.0,14.0,6,1,68,5,1,0,0,0.5454545454545454,3.1235,9.090909090909092,92.23484848484848,69.13,-14.584545454545456,254.57142857142858,181.66666666666666,236.0,-72.90476190476193,109.03210536351207
241,-6.737357140441047,-5.806361552741793,0.6750700280112045,outdoors,grass,74.0,5.0,0,35,0,28,4,16,1,2.0,11.0,5,0,0,2,0,0,0,0.5526315789473685,2.8384210526315794,13.157894736842104,83.33333333333334,61.58368421052632,-6.320526315789472,222.5,273.0,237.0,50.5,92.76044415590084
172,2.149814817582892,-3.2287707328796387,0.7818181818181819,outdoors,grass,49.0,8.0,1,40,0,34,2,3,0,1.0,8.0,5,1,0,5,0,0,0,0.5769230769230769,3.742423076923077,15.384615384615383,61.69871794871794,66.33961538461539,-8.647307692307699,192.42857142857142,224.0,181.0,31.571428571428584,95.59027147152581
53,-3.0399087821133435,-5.593042075634003,0.7361111111111112,outdoors,grass,65.0,17.0,0,35,2,24,11,48,2,4.0,33.0,6,3,59,6,1,0,0,0.625,,,,,,180.0,190.33333333333334,184.4,10.333333333333343,56.163155182023026
255,-11.742684764254212,6.665890011936426,1.1283185840707963,outdoors,grass,60.0,18.0,1,35,1,17,6,22,0,4.0,20.0,5,1,32,2,0,0,0,0.7352941176470589,2.8472352941176475,8.823529411764707,92.15686274509804,67.38911764705881,6.140294117647073,214.85714285714286,210.0,165.4,-4.857142857142861,77.35825747778968
283,8.377084178893828,-16.977408076777603,0.827485380116959,outdoors,grass,72.0,3.0,0,32,1,37,4,17,0,4.0,15.0,10,1,21,8,0,0,0,0.45454545454545453,2.9316060606060605,9.090909090909092,93.37121212121212,63.563333333333325,-18.108787878787872,196.33333333333334,150.0,213.2,-46.33333333333334,121.07311840371503
116,0.8498010866597445,0.2349817090564304,1.3488372093023255,outdoors,grass,65.0,17.0,1,40,2,16,9,32,0,2.0,14.0,3,0,0,2,0,0,0,0.7222222222222222,2.720388888888889,16.666666666666664,89.12037037037037,70.19666666666666,2.025555555555556,233.83333333333334,229.33333333333334,226.2,-4.5,24.560130292814016
219,-4.052352931075593,4.962281417101622,0.9125,outdoors,grass,46.0,5.0,1,39,0,22,5,23,1,3.0,17.0,5,0,0,5,0,1,0,0.6666666666666666,2.838277777777778,11.11111111111111,101.50462962962963,65.35416666666666,1.3125,230.66666666666666,272.3333333333333,231.8,41.66666666666666,69.04853365568309
223,3.1859004099274553,-8.001695799105095,1.0324074074074074,outdoors,fieldturf,57.0,8.0,1,30,0,30,3,13,0,1.0,6.0,2,0,0,7,0,0,0,0.6176470588235294,2.5897647058823536,17.647058823529413,100.49019607843135,62.202058823529406,-0.4373529411764636,160.33333333333334,124.0,157.2,-36.33333333333334,64.92072088324343
175,-12.860889769130974,3.698212037915769,0.8974358974358975,outdoors,grass,63.0,9.0,1,38,0,36,7,42,2,7.0,45.0,9,1,24,1,0,0,0,0.6666666666666666,2.658041666666667,4.166666666666666,70.65972222222223,64.99833333333335,1.668333333333308,155.28571428571428,216.33333333333334,164.4,61.047619047619065,99.76622675033872
173,-5.867928963794839,2.4710270762443542,0.6070175438596491,closed,fieldturf,,,1,30,1,27,4,10,0,1.0,5.0,4,0,0,2,0,0,0,0.6774193548387096,2.631870967741936,9.67741935483871,81.78763440860214,66.64354838709677,1.098387096774189,217.0,192.66666666666666,203.4,-24.333333333333343,54.642474321721565
213,-7.404169346555136,1.1250343918800354,1.3148148148148149,outdoors,grass,54.0,8.0,0,28,0,36,3,15,1,2.0,13.0,4,2,10,3,0,0,0,0.7,3.015466666666667,13.333333333333334,73.33333333333333,65.25733333333334,4.742666666666665,141.88888888888889,92.66666666666667,129.2,-49.222222222222214,90.48314760219164
144,-12.73999706881145,-12.355125294281889,1.263157894736842,dome,matrixturf,,,0,32,1,13,7,30,1,5.0,27.0,8,1,15,7,0,0,0,0.5555555555555556,2.867148148148148,14.814814814814811,67.51543209876544,65.90703703703704,-10.351481481481486,175.33333333333334,212.33333333333334,195.8,37.0,70.17620679404097
188,-4.384394332819756,-3.0328272811828123,0.8785046728971962,outdoors,grass,67.0,4.0,0,29,2,50,3,17,1,2.0,15.0,8,2,36,12,0,0,0,0.6129032258064516,2.4614838709677422,25.806451612903224,51.545698924731184,61.669032258064505,-0.3787096774193443,206.125,172.0,184.2,-34.125,102.26778573920528
22,0.729749396792613,-19.72758322954178,0.7096774193548387,outdoors,grass,63.0,9.0,0,33,3,39,4,10,0,2.0,20.0,3,0,0,4,0,0,0,0.5,,,,,,151.3,64.66666666666667,142.2,-86.63333333333334,112.9477755425046
299,13.728703663044143,10.903219971805813,1.365296803652968,outdoors,grass,54.0,8.0,1,47,1,23,4,9,2,3.0,15.0,7,2,1,3,0,0,0,0.7352941176470589,2.9250882352941177,11.76470588235294,104.90196078431372,69.09529411764707,4.434117647058812,223.5,186.66666666666666,207.8,-36.83333333333334,105.77901493207432
152,-1.770362463950527,-9.644939750432968,0.9382716049382716,dome,sportturf,,,0,34,0,32,2,17,2,3.0,28.0,4,0,0,4,0,0,0,0.625,2.8249166666666663,25.0,80.55555555555554,69.94833333333334,-7.448333333333338,189.875,211.66666666666666,171.8,21.791666666666657,93.32577350335758
163,7.693339027595142,-7.160081361469469,1.4051724137931034,outdoors,grass,63.0,9.0,0,33,3,39,4,10,0,2.0,20.0,3,0,0,4,0,0,0,0.631578947368421,2.895157894736842,15.789473684210526,108.00438596491226,71.09842105263158,-7.9405263157894765,151.3,64.66666666666667,142.2,-86.63333333333334,112.9477755425046
272,13.842817138787025,13.392132406051342,1.054263565891473,closed,fieldturf,,,1,35,0,12,5,27,0,3.0,16.0,5,0,0,4,0,0,0,0.7241379310344828,2.887206896551724,27.58620689655172,135.99137931034485,57.07,15.34379310344827,195.375,136.0,172.2,-59.375,92.36990852003697
186,5.315543281004171,10.720725492997603,0.8899521531100478,outdoors,grass,60.0,2.0,1,40,1,33,4,12,1,2.0,8.0,3,0,0,1,0,0,0,0.7727272727272727,2.6422727272727276,18.181818181818183,116.85606060606062,73.93954545454544,3.333181818181828,190.0,187.0,170.6,-3.0,88.96516172075448
205,9.609911366660778,1.8620650355632489,1.9711538461538465,closed,fieldturf,,,0,38,2,42,5,16,0,1.0,8.0,2,0,0,3,0,0,0,0.7692307692307693,2.3711923076923074,11.538461538461538,138.6217948717949,73.42346153846154,3.499615384615396,155.66666666666666,162.66666666666666,153.4,7.0,21.13764414498456
360,22.352007517259448,13.540970938546318,1.8556701030927836,outdoors,grass,46.0,5.0,0,41,0,32,1,1,1,0.0,0.0,5,0,0,1,0,0,0,0.7837837837837838,2.6393513513513507,10.81081081081081,134.23423423423424,70.81729729729729,7.561081081081085,282.3333333333333,304.3333333333333,295.2,22.0,53.47616291395635
227,11.607531543715911,9.111668666203816,1.1019417475728157,dome,matrixturf,,,1,46,1,33,10,30,0,2.0,15.0,8,1,0,2,0,0,0,0.72,3.0161199999999995,8.0,122.83333333333331,64.05959999999999,7.940400000000011,200.16666666666666,238.66666666666666,198.2,38.5,77.11160742715717
179,8.026514688373709,9.823632687330246,1.217687074829932,outdoors,grass,60.0,4.0,1,33,0,28,3,22,0,4.0,28.0,5,0,0,4,0,0,0,0.75,2.7985,15.0,141.45833333333334,67.276,7.724000000000004,258.2857142857143,262.3333333333333,242.8,4.047619047619037,35.988887173681825
244,15.048117506835036,3.8013474694613754,1.3555555555555556,outdoors,fieldturf,57.0,8.0,0,43,1,39,3,4,0,0.0,0.0,1,0,0,4,0,0,0,0.65625,2.848032258064516,15.625,98.95833333333334,60.94187500000001,4.68312499999999,231.875,255.33333333333334,224.2,23.458333333333343,113.3962080494758
